|6.6.6
hacker_2015_middle_crust_2.tab
2
T(K)
573.14999999999998
6.2893081761006293
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
1032.27 5503.14 2855.62
1038.56 5503.14 2855.22
1044.85 5503.14 2854.81
1051.14 5503.14 2854.41
1057.43 5503.14 2854.01
1063.72 5503.14 2853.61
1070.01 5503.14 2853.20
1076.29 5503.14 2852.80
1082.58 5503.14 2852.39
1088.87 5503.14 2851.99
1095.16 5503.14 2851.58
1101.45 5503.14 2851.18
1107.74 5503.14 2850.77
1114.03 5503.14 2850.36
1120.32 5503.14 2849.95
1126.61 5503.14 2849.54
1132.90 5503.14 2849.14
1139.19 5503.14 2848.73
1145.48 5503.14 2848.32
1151.77 5503.14 2847.91
1158.06 5503.14 2847.49
1164.34 5503.14 2847.08
1170.63 5503.14 2846.67
1176.92 5503.14 2846.26
1183.21 5503.14 2845.84
1189.50 5503.14 2845.43
1195.79 5503.14 2845.01
1202.08 5503.14 2844.60
1208.37 5503.14 2844.18
1214.66 5503.14 2843.77
1220.95 5503.14 2843.35
1227.24 5503.14 2842.93
1233.53 5503.14 2842.51
1239.82 5503.14 2842.09
1246.11 5503.14 2841.67
1252.40 5503.14 2841.25
1258.68 5503.14 2840.83
1264.97 5503.14 2840.41
1271.26 5503.14 2839.99
1277.55 5503.14 2839.57
1283.84 5503.14 2839.14
1290.13 5503.14 2838.72
1296.42 5503.14 2838.29
1302.71 5503.14 2837.87
1309.00 5503.14 2837.44
1315.29 5503.14 2837.01
1321.58 5503.14 2836.58
1327.87 5503.14 2836.15
1334.16 5503.14 2835.72
1340.45 5503.14 2835.29
1346.73 5503.14 2834.86
1353.02 5503.14 2834.43
1359.31 5503.14 2833.99
1365.60 5503.14 2833.56
1371.89 5503.14 2833.12
1378.18 5503.14 2832.69
1384.47 5503.14 2832.25
1390.76 5503.14 2831.81
1397.05 5503.14 2831.37
1403.34 5503.14 2830.93
1409.63 5503.14 2830.49
1415.92 5503.14 2830.05
1422.21 5503.14 2829.61
1428.50 5503.14 2829.16
1434.79 5503.14 2828.72
1441.07 5503.14 2828.27
1447.36 5503.14 2827.82
1453.65 5503.14 2827.37
1459.94 5503.14 2826.93
1466.23 5503.14 2826.47
1472.52 5503.14 2826.02
1478.81 5503.14 2825.57
1485.10 5503.14 2825.11
1491.39 5503.14 2824.66
1497.68 5503.14 2824.20
1503.97 5503.14 2823.74
1510.26 5503.14 2823.28
1516.55 5503.14 2822.83
1522.84 5503.14 2822.36
1529.12 5503.14 2821.90
1535.41 5503.14 2821.43
1541.70 5503.14 2820.96
1547.99 5503.14 2820.50
1554.28 5503.14 2820.03
1560.57 5503.14 2819.55
1566.86 5503.14 2819.08
1573.15 5503.14 2818.60
573.150 5628.93 3112.03
579.439 5628.93 3110.60
585.729 5628.93 3109.06
592.018 5628.93 3107.42
598.307 5628.93 3105.66
604.597 5628.93 3103.78
610.886 5628.93 3101.76
617.175 5628.93 3099.54
623.464 5628.93 3097.18
629.754 5628.93 3094.57
636.043 5628.93 3091.74
642.332 5628.93 3088.57
648.622 5628.93 3085.09
654.911 5628.93 3081.20
661.200 5628.93 3076.82
667.490 5628.93 3071.82
673.779 5628.93 3066.16
680.068 5628.93 3059.58
686.358 5628.93 3051.90
692.647 5628.93 3042.93
698.936 5628.93 3031.53
705.225 5628.93 3009.19
711.515 5628.93 3000.80
717.804 5628.93 2991.84
724.093 5628.93 2982.23
730.383 5628.93 2971.88
736.672 5628.93 2960.71
742.961 5628.93 2948.58
749.251 5628.93 2935.36
755.540 5628.93 2920.89
761.829 5628.93 2904.97
768.119 5628.93 2887.38
774.408 5628.93 2879.96
780.697 5628.93 2879.45
786.986 5628.93 2878.94
