|6.6.6
si57_norm_2.tab
2
T(K)
573.14999999999998
6.2893081761006293
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
931.641 5503.14 2908.06
937.930 5503.14 2907.37
944.219 5503.14 2906.65
950.508 5503.14 2905.90
956.798 5503.14 2905.10
963.087 5503.14 2904.23
969.376 5503.14 2903.22
975.666 5503.14 2901.79
981.955 5503.14 2900.72
988.244 5503.14 2900.34
994.534 5503.14 2899.96
1000.82 5503.14 2899.58
1007.11 5503.14 2899.20
1013.40 5503.14 2898.82
1019.69 5503.14 2898.44
1025.98 5503.14 2898.05
1032.27 5503.14 2897.67
1038.56 5503.14 2897.29
1044.85 5503.14 2896.90
1051.14 5503.14 2896.52
1057.43 5503.14 2896.13
1063.72 5503.14 2895.75
1070.01 5503.14 2895.36
1076.29 5503.14 2894.98
1082.58 5503.14 2894.59
1088.87 5503.14 2894.21
1095.16 5503.14 2893.82
1101.45 5503.14 2893.43
1107.74 5503.14 2893.04
1114.03 5503.14 2892.65
1120.32 5503.14 2892.27
1126.61 5503.14 2891.88
1132.90 5503.14 2891.49
1139.19 5503.14 2891.10
1145.48 5503.14 2890.71
1151.77 5503.14 2890.31
1158.06 5503.14 2889.92
1164.34 5503.14 2889.53
1170.63 5503.14 2889.14
1176.92 5503.14 2888.75
1183.21 5503.14 2888.35
1189.50 5503.14 2887.96
1195.79 5503.14 2887.57
1202.08 5503.14 2887.17
1208.37 5503.14 2886.77
1214.66 5503.14 2886.38
1220.95 5503.14 2885.98
1227.24 5503.14 2885.59
1233.53 5503.14 2885.19
1239.82 5503.14 2884.79
1246.11 5503.14 2884.39
1252.40 5503.14 2883.99
1258.68 5503.14 2883.59
1264.97 5503.14 2883.19
1271.26 5503.14 2882.79
1277.55 5503.14 2882.39
1283.84 5503.14 2881.99
1290.13 5503.14 2881.59
1296.42 5503.14 2881.18
1302.71 5503.14 2880.78
1309.00 5503.14 2880.37
1315.29 5503.14 2879.97
1321.58 5503.14 2879.56
1327.87 5503.14 2879.15
1334.16 5503.14 2878.75
1340.45 5503.14 2878.34
1346.73 5503.14 2877.93
1353.02 5503.14 2877.52
1359.31 5503.14 2877.12
1365.60 5503.14 2876.70
1371.89 5503.14 2876.29
1378.18 5503.14 2875.88
1384.47 5503.14 2875.47
1390.76 5503.14 2875.05
1397.05 5503.14 2874.64
1403.34 5503.14 2874.22
1409.63 5503.14 2873.81
1415.92 5503.14 2873.39
1422.21 5503.14 2872.97
1428.50 5503.14 2872.55
1434.79 5503.14 2872.13
1441.07 5503.14 2871.71
1447.36 5503.14 2871.29
1453.65 5503.14 2870.87
1459.94 5503.14 2870.44
1466.23 5503.14 2870.02
1472.52 5503.14 2869.60
1478.81 5503.14 2869.17
1485.10 5503.14 2868.74
1491.39 5503.14 2868.31
1497.68 5503.14 2867.88
1503.97 5503.14 2867.45
1510.26 5503.14 2867.01
1516.55 5503.14 2866.58
1522.84 5503.14 2866.14
1529.12 5503.14 2865.71
1535.41 5503.14 2865.27
1541.70 5503.14 2864.83
1547.99 5503.14 2864.39
1554.28 5503.14 2863.94
1560.57 5503.14 2863.50
1566.86 5503.14 2863.05
1573.15 5503.14 2862.60
573.150 5628.93 3172.65
579.439 5628.93 3171.62
585.729 5628.93 3170.53
592.018 5628.93 3169.39
598.307 5628.93 3168.18
604.597 5628.93 3166.89
610.886 5628.93 3165.53
617.175 5628.93 3164.07
623.464 5628.93 3162.50
629.754 5628.93 3160.80
636.043 5628.93 3158.96
642.332 5628.93 3156.94
648.622 5628.93 3154.71
654.911 5628.93 3152.23
661.200 5628.93 3149.43
667.490 5628.93 3146.22
673.779 5628.93 3142.47
680.068 5628.93 3137.96
686.358 5628.93 3132.33
692.647 5628.93 3124.83
698.936 5628.93 3113.57
705.225 5628.93 3006.52
711.515 5628.93 2994.82
717.804 5628.93 2982.31
724.093 5628.93 2968.89
730.383 5628.93 2954.43
736.672 5628.93 2938.82
742.961 5628.93 2925.50
749.251 5628.93 2924.99
755.540 5628.93 2924.49
761.829 5628.93 2923.98
768.119 5628.93 2923.47
774.408 5628.93 2922.95
780.697 5628.93 2922.43
786.986 5628.93 2921.91
793.276 5628.93 2921.39
799.565 5628.93 2920.87
805.854 5628.93 2920.34
812.144 5628.93 2919.81
818.433 5628.93 2919.27
824.722 5628.93 2918.74
831.012 5628.93 2918.20
837.301 5628.93 2917.65
843.590 5628.93 2917.10
849.880 5628.93 2916.55
856.169 5628.93 2915.99
862.458 5628.93 2915.43
868.747 5628.93 2914.86
875.037 5628.93 2914.29
881.326 5628.93 2913.71
887.615 5628.93 2913.13
893.905 5628.93 2912.53
900.194 5628.93 2911.93
906.483 5628.93 2911.32
912.773 5628.93 2910.70
919.062 5628.93 2910.07
925.351 5628.93 2909.43
931.641 5628.93 2908.76
937.930 5628.93 2908.08
944.219 5628.93 2907.38
950.508 5628.93 2906.65
956.798 5628.93 2905.87
963.087 5628.93 2905.04
969.376 5628.93 2904.11
975.666 5628.93 2902.97
981.955 5628.93 2901.29
988.244 5628.93 2900.91
994.534 5628.93 2900.54
1000.82 5628.93 2900.15
1007.11 5628.93 2899.77
1013.40 5628.93 2899.39
1019.69 5628.93 2899.01
1025.98 5628.93 2898.63
1032.27 5628.93 2898.25
1038.56 5628.93 2897.87
1044.85 5628.93 2897.48
1051.14 5628.93 2897.10
1057.43 5628.93 2896.72
1063.72 5628.93 2896.33
1070.01 5628.93 2895.95
1076.29 5628.93 2895.56
1082.58 5628.93 2895.18
1088.87 5628.93 2894.79
1095.16 5628.93 2894.41
1101.45 5628.93 2894.02
1107.74 5628.93 2893.63
1114.03 5628.93 2893.25
1120.32 5628.93 2892.86
1126.61 5628.93 2892.47
1132.90 5628.93 2892.08
1139.19 5628.93 2891.69
1145.48 5628.93 2891.30
1151.77 5628.93 2890.91
1158.06 5628.93 2890.52
1164.34 5628.93 2890.13
1170.63 5628.93 2889.74
1176.92 5628.93 2889.35
1183.21 5628.93 2888.96
1189.50 5628.93 2888.56
1195.79 5628.93 2888.17
1202.08 5628.93 2887.78
1208.37 5628.93 2887.38
1214.66 5628.93 2886.99
1220.95 5628.93 2886.59
1227.24 5628.93 2886.20
1233.53 5628.93 2885.80
1239.82 5628.93 2885.40
1246.11 5628.93 2885.01
1252.40 5628.93 2884.61
1258.68 5628.93 2884.21
1264.97 5628.93 2883.81
1271.26 5628.93 2883.41
1277.55 5628.93 2883.01
1283.84 5628.93 2882.61
1290.13 5628.93 2882.21
