|6.6.6
xu_2008_pyrolite_2.tab
2
T(K)
773.14999999999998
3.1446540880503151
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
1125.35 5503.14 3208.64
1128.50 5503.14 3208.38
1131.64 5503.14 3208.12
1134.79 5503.14 3207.85
1137.93 5503.14 3207.59
1141.07 5503.14 3207.33
1144.22 5503.14 3207.07
1147.36 5503.14 3206.80
1150.51 5503.14 3206.54
1153.65 5503.14 3206.28
1156.80 5503.14 3206.02
1159.94 5503.14 3205.76
1163.09 5503.14 3205.50
1166.23 5503.14 3205.24
1169.38 5503.14 3204.98
1172.52 5503.14 3204.72
1175.67 5503.14 3204.46
1178.81 5503.14 3204.20
1181.96 5503.14 3203.95
1185.10 5503.14 3203.69
1188.24 5503.14 3203.43
1191.39 5503.14 3203.17
1194.53 5503.14 3202.92
1197.68 5503.14 3202.66
1200.82 5503.14 3202.40
1203.97 5503.14 3202.15
1207.11 5503.14 3201.89
1210.26 5503.14 3201.64
1213.40 5503.14 3201.39
1216.55 5503.14 3201.13
1219.69 5503.14 3200.88
1222.84 5503.14 3200.63
1225.98 5503.14 3200.37
1229.12 5503.14 3200.12
1232.27 5503.14 3199.87
1235.41 5503.14 3199.62
1238.56 5503.14 3199.37
1241.70 5503.14 3199.12
1244.85 5503.14 3198.87
1247.99 5503.14 3198.63
1251.14 5503.14 3198.38
1254.28 5503.14 3198.13
1257.43 5503.14 3197.88
1260.57 5503.14 3197.64
1263.72 5503.14 3197.39
1266.86 5503.14 3197.15
1270.01 5503.14 3196.91
1273.15 5503.14 3196.66
773.150 5628.93 3307.36
776.295 5628.93 3295.17
779.439 5628.93 3275.66
782.584 5628.93 3245.55
785.729 5628.93 3238.17
788.873 5628.93 3237.90
792.018 5628.93 3237.63
795.163 5628.93 3237.36
798.307 5628.93 3237.09
801.452 5628.93 3236.82
804.597 5628.93 3236.55
807.741 5628.93 3236.28
810.886 5628.93 3236.01
814.031 5628.93 3235.74
817.175 5628.93 3235.47
820.320 5628.93 3235.21
823.464 5628.93 3234.94
826.609 5628.93 3234.67
829.754 5628.93 3234.40
832.898 5628.93 3234.13
836.043 5628.93 3233.86
839.188 5628.93 3233.59
842.332 5628.93 3233.32
845.477 5628.93 3233.05
848.622 5628.93 3232.78
851.766 5628.93 3232.51
854.911 5628.93 3232.24
858.056 5628.93 3231.97
861.200 5628.93 3231.71
864.345 5628.93 3231.44
867.490 5628.93 3231.17
870.634 5628.93 3230.90
873.779 5628.93 3230.63
876.924 5628.93 3230.36
880.068 5628.93 3230.09
883.213 5628.93 3229.82
886.358 5628.93 3229.55
889.502 5628.93 3229.28
892.647 5628.93 3229.01
895.792 5628.93 3228.74
898.936 5628.93 3228.48
902.081 5628.93 3228.21
905.225 5628.93 3227.94
908.370 5628.93 3227.67
911.515 5628.93 3227.40
914.659 5628.93 3227.13
917.804 5628.93 3226.86
920.949 5628.93 3226.59
924.093 5628.93 3226.32
927.238 5628.93 3226.05
930.383 5628.93 3225.79
933.527 5628.93 3225.52
936.672 5628.93 3225.25
939.817 5628.93 3224.98
942.961 5628.93 3224.71
946.106 5628.93 3224.44
949.251 5628.93 3224.17
952.395 5628.93 3223.91
955.540 5628.93 3223.64
958.685 5628.93 3223.37
961.829 5628.93 3223.10
964.974 5628.93 3222.83
968.119 5628.93 3222.56
971.263 5628.93 3222.30
974.408 5628.93 3222.03
977.553 5628.93 3221.76
980.697 5628.93 3221.49
983.842 5628.93 3221.22
986.986 5628.93 3220.95
990.131 5628.93 3220.69
993.276 5628.93 3220.42
996.420 5628.93 3220.15
999.565 5628.93 3219.88
1002.71 5628.93 3219.62
1005.85 5628.93 3219.35
1009.00 5628.93 3219.08
1012.14 5628.93 3218.81
1015.29 5628.93 3218.55
1018.43 5628.93 3218.28
1021.58 5628.93 3218.01
1024.72 5628.93 3217.74
1027.87 5628.93 3217.48
1031.01 5628.93 3217.21
1034.16 5628.93 3216.94
1037.30 5628.93 3216.68
1040.45 5628.93 3216.41
1043.59 5628.93 3216.14
1046.73 5628.93 3215.88
1049.88 5628.93 3215.61
1053.02 5628.93 3215.35
1056.17 5628.93 3215.08
1059.31 5628.93 3214.81
1062.46 5628.93 3214.55
1065.60 5628.93 3214.28
1068.75 5628.93 3214.02
1071.89 5628.93 3213.75
1075.04 5628.93 3213.49
1078.18 5628.93 3213.22
1081.33 5628.93 3212.96
1084.47 5628.93 3212.70
1087.62 5628.93 3212.43
1090.76 5628.93 3212.17
1093.90 5628.93 3211.90
1097.05 5628.93 3211.64
1100.19 5628.93 3211.38
1103.34 5628.93 3211.11
1106.48 5628.93 3210.85
