T(K)           P(bar)         rho,kg/m3     
  1530.86        628.931        3188.16     
  1543.44        628.931        3186.75     
  1556.02        628.931        3185.35     
  1568.60        628.931        3183.94     
  1581.18        628.931        3182.55     
  1593.75        628.931        3181.16     
  1606.33        628.931        3179.77     
  1618.91        628.931        3178.40     
  1631.49        628.931        3177.03     
  1644.07        628.931        3175.68     
  1656.65        628.931        3174.34     
  1669.23        628.931        3173.01     
  1681.81        628.931        3171.70     
  1694.38        628.931        3170.41     
  1706.96        628.931        3169.14     
  1719.54        628.931        3167.90     
  1732.12        628.931        3166.69     
  1744.70        628.931        3165.51     
  1757.28        628.931        3164.36     
  1769.86        628.931        3163.26     
  1782.43        628.931        3162.21     
  1795.01        628.931        3161.21     
  1807.59        628.931        3160.27     
  1820.17        628.931        3159.40     
  1832.75        628.931        3157.33     
  1845.33        628.931        3155.24     
  1857.91        628.931        3153.13     
  1870.48        628.931        3151.00     
  1883.06        628.931        3148.98     
  1895.64        628.931        3146.95     
  1908.22        628.931        3144.91     
  1920.80        628.931        3142.84     
  1933.38        628.931        3140.77     
  1945.96        628.931        3138.68     
  1958.53        628.931        3136.57     
  1971.11        628.931        3134.45     
  1983.69        628.931        3132.31     
  1996.27        628.931        3130.15     
  2008.85        628.931        3127.97     
  2021.43        628.931        3125.78     
  2034.01        628.931        3123.57     
  2046.58        628.931        3121.34     
  2059.16        628.931        3119.08     
  2071.74        628.931        3116.81     
  2084.32        628.931        3114.51     
  2096.90        628.931        3112.19     
  2109.48        628.931        3109.85     
  2122.06        628.931        3107.48     
  2134.64        628.931        3105.08     
  2147.21        628.931        3102.66     
  2159.79        628.931        3100.20     
  2172.37        628.931        3097.72     
  2184.95        628.931        3095.20     
  2197.53        628.931        3092.65     
  2210.11        628.931        3090.06     
  2222.69        628.931        3087.43     
  2235.26        628.931        3084.75     
  2247.84        628.931        3082.02     
  2260.42        628.931        3079.11     
  2273.00        628.931        3076.26     
  273.000        943.396        3324.09     
  285.579        943.396        3323.17     
  298.157        943.396        3322.22     
  310.736        943.396        3321.25     
  323.314        943.396        3320.24     
  335.893        943.396        3319.22     
  348.472        943.396        3318.18     
  361.050        943.396        3317.12     
  373.629        943.396        3316.05     
  386.208        943.396        3314.95     
  398.786        943.396        3313.84     
  411.365        943.396        3312.72     
  423.943        943.396        3311.58     
  436.522        943.396        3310.42     
  449.101        943.396        3309.26     
  461.679        943.396        3308.07     
  474.258        943.396        3306.88     
  486.836        943.396        3272.76     
  499.415        943.396        3271.58     
  511.994        943.396        3270.38     
  524.572        943.396        3269.18     
  537.151        943.396        3267.97     
  549.730        943.396        3266.75     
  562.308        943.396        3265.52     
  574.887        943.396        3264.28     
  587.465        943.396        3263.03     
  600.044        943.396        3261.77     
  612.623        943.396        3260.50     
  625.201        943.396        3285.73     
  637.780        943.396        3284.52     
  650.358        943.396        3283.30     
  662.937        943.396        3282.09     
  675.516        943.396        3280.68     
  688.094        943.396        3279.43     
  700.673        943.396        3278.18     
  713.252        943.396        3277.57     
  725.830        943.396        3276.30     
  738.409        943.396        3275.03     
  750.987        943.396        3273.75     
  763.566        943.396        3272.46     
  776.145        943.396        3271.17     
  788.723        943.396        3269.87     
  801.302        943.396        3268.57     
  813.881        943.396        3267.26     
  826.459        943.396        3265.94     
  839.038        943.396        3264.49     
  851.616        943.396        3263.17     
  864.195        943.396        3261.84     
  876.774        943.396        3260.50     
  889.352        943.396        3259.16     
  901.931        943.396        3258.36     
  914.509        943.396        3257.01     
  927.088        943.396        3255.75     
  939.667        943.396        3254.38     
  952.245        943.396        3253.01     
  964.824        943.396        3251.64     
  977.403        943.396        3250.26     
  989.981        943.396        3248.76     
  1002.56        943.396        3247.44     
  1015.14        943.396        3246.10     
  1027.72        943.396        3244.77     
  1040.30        943.396        3243.43     
  1052.87        943.396        3242.09     
  1065.45        943.396        3240.74     
  1078.03        943.396        3239.41     
  1090.61        943.396        3238.06     
  1103.19        943.396        3236.71     
  1115.77        943.396        3235.35     
  1128.35        943.396        3234.00     
  1140.92        943.396        3232.63     
  1153.50        943.396        3231.28     
  1166.08        943.396        3229.86     
  1178.66        943.396        3228.53     
  1191.24        943.396        3227.15     
  1203.82        943.396        3225.80     
  1216.40        943.396        3224.43     
  1228.97        943.396        3223.05     
  1241.55        943.396        3221.67     
  1254.13        943.396        3220.29     
  1266.71        943.396        3218.90     
